id,IBGE6,NU_ANO,CASOS,POPULACAO,Município,ID_MN_RESI_MAP,INCIDENCIA
410150_2020,410150,2020,29,124810,Arapongas,Arapongas,23.235317682878
410150_2021,410150,2021,22,126545,Arapongas,Arapongas,17.3851199178158
410160_2001,410160,2001,9,24656,Arapoti,Arapoti,36.5022712524335
410160_2002,410160,2002,3,24880,Arapoti,Arapoti,12.0578778135048
410160_2003,410160,2003,5,25087,Arapoti,Arapoti,19.9306413680392
410160_2004,410160,2004,4,25282,Arapoti,Arapoti,15.821533106558
410160_2005,410160,2005,12,25477,Arapoti,Arapoti,47.101307061271
410160_2006,410160,2006,1,25667,Arapoti,Arapoti,3.89605329800912
410160_2007,410160,2007,6,25844,Arapoti,Arapoti,23.216220399319
410160_2008,410160,2008,10,26019,Arapoti,Arapoti,38.433452477036
410160_2009,410160,2009,7,26197,Arapoti,Arapoti,26.7206168645265
410160_2010,410160,2010,9,26372,Arapoti,Arapoti,34.1271045047778
410160_2011,410160,2011,8,26561,Arapoti,Arapoti,30.1193479161176
410160_2012,410160,2012,3,26749,Arapoti,Arapoti,11.2153725372911
410160_2013,410160,2013,3,26941,Arapoti,Arapoti,11.1354441186296
410160_2014,410160,2014,5,27141,Arapoti,Arapoti,18.4223131056335
410160_2015,410160,2015,3,27345,Arapoti,Arapoti,10.9709270433352
410160_2016,410160,2016,4,27539,Arapoti,Arapoti,14.5248556592469
410160_2017,410160,2017,2,27731,Arapoti,Arapoti,7.21214525260539
410160_2018,410160,2018,2,27925,Arapoti,Arapoti,7.1620411817368
410160_2019,410160,2019,1,28115,Arapoti,Arapoti,3.55682020273875
410160_2020,410160,2020,2,28300,Arapoti,Arapoti,7.06713780918728
410160_2021,410160,2021,2,28480,Arapoti,Arapoti,7.02247191011236
410165_2001,410165,2001,3,4179,Arapuã,Arapuã,71.7875089734386
410165_2002,410165,2002,0,4107,Arapuã,Arapuã,0
410165_2003,410165,2003,1,4040,Arapuã,Arapuã,24.7524752475248
410165_2004,410165,2004,0,3979,Arapuã,Arapuã,0
410165_2005,410165,2005,0,3916,Arapuã,Arapuã,0
410165_2006,410165,2006,2,3855,Arapuã,Arapuã,51.8806744487678
410165_2007,410165,2007,0,3798,Arapuã,Arapuã,0
410165_2008,410165,2008,0,3742,Arapuã,Arapuã,0
410165_2009,410165,2009,1,3684,Arapuã,Arapuã,27.1444082519001
410165_2010,410165,2010,0,3628,Arapuã,Arapuã,0
410165_2011,410165,2011,0,3567,Arapuã,Arapuã,0
410165_2012,410165,2012,0,3507,Arapuã,Arapuã,0
410165_2013,410165,2013,0,3445,Arapuã,Arapuã,0
410165_2014,410165,2014,0,3380,Arapuã,Arapuã,0
410165_2015,410165,2015,0,3315,Arapuã,Arapuã,0
410165_2016,410165,2016,0,3252,Arapuã,Arapuã,0
410165_2017,410165,2017,0,3191,Arapuã,Arapuã,0
410165_2018,410165,2018,0,3128,Arapuã,Arapuã,0
410165_2019,410165,2019,0,3068,Arapuã,Arapuã,0
410165_2020,410165,2020,0,3009,Arapuã,Arapuã,0
410165_2021,410165,2021,0,2951,Arapuã,Arapuã,0
410170_2001,410170,2001,2,13408,Araruna,Araruna,14.9164677804296
410170_2002,410170,2002,2,13445,Araruna,Araruna,14.8754183711417
410170_2003,410170,2003,0,13478,Araruna,Araruna,0
410170_2004,410170,2004,1,13510,Araruna,Araruna,7.4019245003701
410170_2005,410170,2005,5,13542,Araruna,Araruna,36.9221680697091
410170_2006,410170,2006,2,13573,Araruna,Araruna,14.735135931629
410170_2007,410170,2007,1,13601,Araruna,Araruna,7.35240055878244
410170_2008,410170,2008,1,13630,Araruna,Araruna,7.33675715333822
410170_2009,410170,2009,0,13659,Araruna,Araruna,0
410170_2010,410170,2010,0,13687,Araruna,Araruna,0
410170_2011,410170,2011,1,13718,Araruna,Araruna,7.28969237498178
410170_2012,410170,2012,1,13748,Araruna,Araruna,7.2737852778586
410170_2013,410170,2013,2,13779,Araruna,Araruna,14.5148414253574
410170_2014,410170,2014,0,13812,Araruna,Araruna,0
410170_2015,410170,2015,1,13845,Araruna,Araruna,7.22282412423258
410170_2016,410170,2016,0,13877,Araruna,Araruna,0
410170_2017,410170,2017,1,13908,Araruna,Araruna,7.19010641357492
410170_2018,410170,2018,0,13939,Araruna,Araruna,0
410170_2019,410170,2019,0,13970,Araruna,Araruna,0
410170_2020,410170,2020,0,14000,Araruna,Araruna,0
410170_2021,410170,2021,1,14029,Araruna,Araruna,7.12809180982251
410180_2001,410180,2001,23,99502,Araucária,Araucária,23.115113264055
410180_2002,410180,2002,37,102383,Araucária,Araucária,36.1388121074788
410180_2003,410180,2003,33,105036,Araucária,Araucária,31.4177996115618
410180_2004,410180,2004,30,107531,Araucária,Araucária,27.8989314709247
410180_2005,410180,2005,28,110032,Araucária,Araucária,25.4471426494111
410180_2006,410180,2006,29,112472,Araucária,Araucária,25.7841951774664
410180_2007,410180,2007,27,114733,Araucária,Araucária,23.5328981199829
410180_2008,410180,2008,34,116973,Araucária,Araucária,29.0665367221496
410180_2009,410180,2009,35,119255,Araucária,Araucária,29.3488742610373
410180_2010,410180,2010,22,121504,Araucária,Araucária,18.1063997893074
410180_2011,410180,2011,26,123930,Araucária,Araucária,20.9795852497378
410180_2012,410180,2012,23,126337,Araucária,Araucária,18.2052763640105
410180_2013,410180,2013,24,128800,Araucária,Araucária,18.6335403726708
410180_2014,410180,2014,19,131368,Araucária,Araucária,14.4631873820108
410180_2015,410180,2015,27,133974,Araucária,Araucária,20.1531640467553
410180_2016,410180,2016,19,136467,Araucária,Araucária,13.9227798661948
410180_2017,410180,2017,23,138920,Araucária,Araucária,16.5562913907285
410180_2018,410180,2018,24,141410,Araucária,Araucária,16.9719256063928
410180_2019,410180,2019,20,143843,Araucária,Araucária,13.9040481636228
410180_2020,410180,2020,15,146214,Araucária,Araucária,10.2589355328491
410180_2021,410180,2021,18,148522,Araucária,Araucária,12.1194166520785
410185_2001,410185,2001,0,2890,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2002,410185,2002,2,2839,Ariranha do Ivaí,Ariranha do Ivaí,70.4473406128919
410185_2003,410185,2003,0,2792,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2004,410185,2004,0,2748,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2005,410185,2005,0,2704,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2006,410185,2006,1,2661,Ariranha do Ivaí,Ariranha do Ivaí,37.5798571965427
410185_2007,410185,2007,0,2621,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2008,410185,2008,0,2582,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2009,410185,2009,0,2542,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2010,410185,2010,0,2502,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2011,410185,2011,0,2459,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2012,410185,2012,0,2417,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2013,410185,2013,1,2373,Ariranha do Ivaí,Ariranha do Ivaí,42.1407501053519
410185_2014,410185,2014,2,2328,Ariranha do Ivaí,Ariranha do Ivaí,85.9106529209622
410185_2015,410185,2015,0,2282,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2016,410185,2016,0,2238,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2017,410185,2017,0,2195,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2018,410185,2018,0,2151,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2019,410185,2019,0,2108,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2020,410185,2020,0,2066,Ariranha do Ivaí,Ariranha do Ivaí,0
410185_2021,410185,2021,0,2026,Ariranha do Ivaí,Ariranha do Ivaí,0
410190_2001,410190,2001,8,18219,Assaí,Assaí,43.9102036335694
410190_2002,410190,2002,1,18018,Assaí,Assaí,5.55000555000555
410190_2003,410190,2003,4,17832,Assaí,Assaí,22.4315836698071
410190_2004,410190,2004,4,17658,Assaí,Assaí,22.6526220410012
410190_2005,410190,2005,0,17483,Assaí,Assaí,0
410190_2006,410190,2006,5,17312,Assaí,Assaí,28.8817005545287
410190_2007,410190,2007,4,17154,Assaí,Assaí,23.3181765185962
410190_2008,410190,2008,2,16998,Assaí,Assaí,11.7660901282504
410190_2009,410190,2009,5,16838,Assaí,Assaí,29.69473809241
410190_2010,410190,2010,3,16681,Assaí,Assaí,17.9845333013608
410190_2011,410190,2011,3,16511,Assaí,Assaí,18.1697050451214
410190_2012,410190,2012,1,16343,Assaí,Assaí,6.11882763262559
410190_2013,410190,2013,0,16171,Assaí,Assaí,0
410190_2014,410190,2014,4,15991,Assaí,Assaí,25.0140704146082
410190_2015,410190,2015,0,15809,Assaí,Assaí,0
410190_2016,410190,2016,3,15635,Assaí,Assaí,19.1877198592901
410190_2017,410190,2017,3,15463,Assaí,Assaí,19.4011511349673
410190_2018,410190,2018,4,15289,Assaí,Assaí,26.1626005624959
410190_2019,410190,2019,4,15119,Assaí,Assaí,26.4567762418149
410190_2020,410190,2020,7,14954,Assaí,Assaí,46.8102180018724
410190_2021,410190,2021,6,14792,Assaí,Assaí,40.5624661979448
410200_2001,410200,2001,1,34015,Assis Chateaubriand,Assis Chateaubriand,2.93987946494194
410200_2002,410200,2002,6,33973,Assis Chateaubriand,Assis Chateaubriand,17.6610838018426
410200_2003,410200,2003,9,33935,Assis Chateaubriand,Assis Chateaubriand,26.5212907028142
410200_2004,410200,2004,2,33899,Assis Chateaubriand,Assis Chateaubriand,5.89987905247942
410200_2005,410200,2005,3,33863,Assis Chateaubriand,Assis Chateaubriand,8.85922688480052
410200_2006,410200,2006,9,33828,Assis Chateaubriand,Assis Chateaubriand,26.6051791415396
410200_2007,410200,2007,6,33795,Assis Chateaubriand,Assis Chateaubriand,17.7541056369285
410200_2008,410200,2008,6,33763,Assis Chateaubriand,Assis Chateaubriand,17.7709326777834
410200_2009,410200,2009,2,33730,Assis Chateaubriand,Assis Chateaubriand,5.92943966795138
410200_2010,410200,2010,7,33697,Assis Chateaubriand,Assis Chateaubriand,20.7733626138825
410200_2011,410200,2011,2,33662,Assis Chateaubriand,Assis Chateaubriand,5.94141762224467
410200_2012,410200,2012,3,33627,Assis Chateaubriand,Assis Chateaubriand,8.92140244446427
410200_2013,410200,2013,4,33592,Assis Chateaubriand,Assis Chateaubriand,11.9075970469159
410200_2014,410200,2014,5,33554,Assis Chateaubriand,Assis Chateaubriand,14.9013530428563
410200_2015,410200,2015,2,33517,Assis Chateaubriand,Assis Chateaubriand,5.9671211623952
410200_2016,410200,2016,1,33481,Assis Chateaubriand,Assis Chateaubriand,2.98676861503539
410200_2017,410200,2017,3,33445,Assis Chateaubriand,Assis Chateaubriand,8.96995066527134
410200_2018,410200,2018,6,33409,Assis Chateaubriand,Assis Chateaubriand,17.9592325421294
410200_2019,410200,2019,8,33374,Assis Chateaubriand,Assis Chateaubriand,23.9707556780728
410200_2020,410200,2020,2,33340,Assis Chateaubriand,Assis Chateaubriand,5.99880023995201
410200_2021,410200,2021,6,33306,Assis Chateaubriand,Assis Chateaubriand,18.0147721131328
410210_2001,410210,2001,8,24287,Astorga,Astorga,32.9394326182732
410210_2002,410210,2002,5,24405,Astorga,Astorga,20.4876049989756
410210_2003,410210,2003,1,24514,Astorga,Astorga,4.07930162356205
410210_2004,410210,2004,4,24617,Astorga,Astorga,16.2489336637283
410210_2005,410210,2005,3,24720,Astorga,Astorga,12.1359223300971
410210_2006,410210,2006,1,24820,Astorga,Astorga,4.0290088638195
410210_2007,410210,2007,0,24913,Astorga,Astorga,0
410210_2008,410210,2008,3,25006,Astorga,Astorga,11.9971206910342
410210_2009,410210,2009,3,25099,Astorga,Astorga,11.9526674369497
410210_2010,410210,2010,1,25192,Astorga,Astorga,3.96951413147031
410210_2011,410210,2011,3,25292,Astorga,Astorga,11.8614581685909
410210_2012,410210,2012,3,25391,Astorga,Astorga,11.8152101138199
410210_2013,410210,2013,2,25492,Astorga,Astorga,7.84559861917464
410210_2014,410210,2014,4,25598,Astorga,Astorga,15.6262207984999
410210_2015,410210,2015,3,25705,Astorga,Astorga,11.6708811515269
410210_2016,410210,2016,4,25808,Astorga,Astorga,15.4990700557967
410210_2017,410210,2017,4,25909,Astorga,Astorga,15.4386506619321
410210_2018,410210,2018,1,26011,Astorga,Astorga,3.84452731536658
410210_2019,410210,2019,2,26111,Astorga,Astorga,7.65960706215771
410210_2020,410210,2020,4,26209,Astorga,Astorga,15.2619329238048
410210_2021,410210,2021,3,26304,Astorga,Astorga,11.4051094890511
410220_2001,410220,2001,0,4089,Atalaia,Atalaia,0
410220_2002,410220,2002,0,4076,Atalaia,Atalaia,0
410220_2003,410220,2003,1,4064,Atalaia,Atalaia,24.6062992125984
410220_2004,410220,2004,0,4053,Atalaia,Atalaia,0
410220_2005,410220,2005,0,4042,Atalaia,Atalaia,0
410220_2006,410220,2006,0,4031,Atalaia,Atalaia,0
410220_2007,410220,2007,0,4021,Atalaia,Atalaia,0
410220_2008,410220,2008,0,4011,Atalaia,Atalaia,0
410220_2009,410220,2009,0,4001,Atalaia,Atalaia,0
410220_2010,410220,2010,0,3991,Atalaia,Atalaia,0
410220_2011,410220,2011,0,3980,Atalaia,Atalaia,0
410220_2012,410220,2012,0,3969,Atalaia,Atalaia,0
410220_2013,410220,2013,1,3959,Atalaia,Atalaia,25.2589037635767
410220_2014,410220,2014,0,3947,Atalaia,Atalaia,0
410220_2015,410220,2015,0,3936,Atalaia,Atalaia,0
410220_2016,410220,2016,0,3924,Atalaia,Atalaia,0
410220_2017,410220,2017,0,3914,Atalaia,Atalaia,0
410220_2018,410220,2018,0,3902,Atalaia,Atalaia,0
410220_2019,410220,2019,0,3892,Atalaia,Atalaia,0
410220_2020,410220,2020,0,3881,Atalaia,Atalaia,0
410220_2021,410220,2021,0,3871,Atalaia,Atalaia,0
410230_2001,410230,2001,1,10132,Balsa Nova,Balsa Nova,9.86971969996052
410230_2002,410230,2002,2,10315,Balsa Nova,Balsa Nova,19.3892389723703
410230_2003,410230,2003,1,10483,Balsa Nova,Balsa Nova,9.53925403033483
410230_2004,410230,2004,3,10641,Balsa Nova,Balsa Nova,28.1928390188892
410230_2005,410230,2005,1,10799,Balsa Nova,Balsa Nova,9.26011667747014
410230_2006,410230,2006,0,10954,Balsa Nova,Balsa Nova,0
410230_2007,410230,2007,2,11097,Balsa Nova,Balsa Nova,18.0228890691178
410230_2008,410230,2008,0,11239,Balsa Nova,Balsa Nova,0
410230_2009,410230,2009,1,11383,Balsa Nova,Balsa Nova,8.78503030835456
410230_2010,410230,2010,1,11526,Balsa Nova,Balsa Nova,8.67603678639597
410230_2011,410230,2011,3,11680,Balsa Nova,Balsa Nova,25.6849315068493
410230_2012,410230,2012,1,11832,Balsa Nova,Balsa Nova,8.45165652467884
410230_2013,410230,2013,3,11988,Balsa Nova,Balsa Nova,25.025025025025
410230_2014,410230,2014,3,12151,Balsa Nova,Balsa Nova,24.6893259814007
410230_2015,410230,2015,4,12316,Balsa Nova,Balsa Nova,32.478077297824
410230_2016,410230,2016,2,12474,Balsa Nova,Balsa Nova,16.0333493666827
410230_2017,410230,2017,2,12629,Balsa Nova,Balsa Nova,15.8365666323541
410230_2018,410230,2018,1,12787,Balsa Nova,Balsa Nova,7.82044263705326
410230_2019,410230,2019,1,12941,Balsa Nova,Balsa Nova,7.72737810061046
410230_2020,410230,2020,0,13092,Balsa Nova,Balsa Nova,0
410230_2021,410230,2021,0,13238,Balsa Nova,Balsa Nova,0
410240_2001,410240,2001,13,34265,Bandeirantes,Bandeirantes,37.9395885013863
410240_2002,410240,2002,12,34077,Bandeirantes,Bandeirantes,35.2143674619245
410240_2003,410240,2003,6,33904,Bandeirantes,Bandeirantes,17.6970268994809
410240_2004,410240,2004,10,33741,Bandeirantes,Bandeirantes,29.6375329717554
410240_2005,410240,2005,15,33577,Bandeirantes,Bandeirantes,44.6734371742562
410240_2006,410240,2006,11,33418,Bandeirantes,Bandeirantes,32.916392363397
410240_2007,410240,2007,10,33270,Bandeirantes,Bandeirantes,30.0571085061617
410240_2008,410240,2008,15,33123,Bandeirantes,Bandeirantes,45.2857531020741
410240_2009,410240,2009,13,32974,Bandeirantes,Bandeirantes,39.4250015163462
410240_2010,410240,2010,11,32827,Bandeirantes,Bandeirantes,33.5090017363756
410240_2011,410240,2011,4,32668,Bandeirantes,Bandeirantes,12.2443981878291
410240_2012,410240,2012,9,32511,Bandeirantes,Bandeirantes,27.6829380824952
410240_2013,410240,2013,13,32350,Bandeirantes,Bandeirantes,40.1854714064915
410240_2014,410240,2014,10,32182,Bandeirantes,Bandeirantes,31.0732707724815
410240_2015,410240,2015,12,32012,Bandeirantes,Bandeirantes,37.4859427714607
410240_2016,410240,2016,5,31849,Bandeirantes,Bandeirantes,15.69908003391
410240_2017,410240,2017,11,31688,Bandeirantes,Bandeirantes,34.7134561979298
410240_2018,410240,2018,13,31526,Bandeirantes,Bandeirantes,41.2358053669987
410240_2019,410240,2019,9,31367,Bandeirantes,Bandeirantes,28.692574999203
410240_2020,410240,2020,9,31211,Bandeirantes,Bandeirantes,28.8359873121656
410240_2021,410240,2021,13,31061,Bandeirantes,Bandeirantes,41.853127716429
410250_2001,410250,2001,4,14229,Barbosa Ferraz,Barbosa Ferraz,28.1116030641647
410250_2002,410250,2002,0,14057,Barbosa Ferraz,Barbosa Ferraz,0
410250_2003,410250,2003,1,13897,Barbosa Ferraz,Barbosa Ferraz,7.19579765416997
410250_2004,410250,2004,2,13748,Barbosa Ferraz,Barbosa Ferraz,14.5475705557172
410250_2005,410250,2005,9,13598,Barbosa Ferraz,Barbosa Ferraz,66.1862038535079
410250_2006,410250,2006,2,13451,Barbosa Ferraz,Barbosa Ferraz,14.8687829901123
410250_2007,410250,2007,2,13315,Barbosa Ferraz,Barbosa Ferraz,15.0206533984228
410250_2008,410250,2008,1,13181,Barbosa Ferraz,Barbosa Ferraz,7.5866777937941
410250_2009,410250,2009,2,13044,Barbosa Ferraz,Barbosa Ferraz,15.3327200245324
410250_2010,410250,2010,0,12909,Barbosa Ferraz,Barbosa Ferraz,0
410250_2011,410250,2011,0,12763,Barbosa Ferraz,Barbosa Ferraz,0
410250_2012,410250,2012,0,12619,Barbosa Ferraz,Barbosa Ferraz,0
410250_2013,410250,2013,1,12471,Barbosa Ferraz,Barbosa Ferraz,8.01860315932964
410250_2014,410250,2014,0,12317,Barbosa Ferraz,Barbosa Ferraz,0
410250_2015,410250,2015,2,12161,Barbosa Ferraz,Barbosa Ferraz,16.4460159526355
410250_2016,410250,2016,0,12011,Barbosa Ferraz,Barbosa Ferraz,0
410250_2017,410250,2017,0,11864,Barbosa Ferraz,Barbosa Ferraz,0
410250_2018,410250,2018,3,11714,Barbosa Ferraz,Barbosa Ferraz,25.6103807409937
410250_2019,410250,2019,4,11568,Barbosa Ferraz,Barbosa Ferraz,34.5781466113416
410250_2020,410250,2020,5,11426,Barbosa Ferraz,Barbosa Ferraz,43.7598459653422
410250_2021,410250,2021,1,11287,Barbosa Ferraz,Barbosa Ferraz,8.85975015504563
410260_2001,410260,2001,0,9590,Barracão,Barracão,0
410260_2002,410260,2002,2,9635,Barracão,Barracão,20.7576543850545
410260_2003,410260,2003,0,9676,Barracão,Barracão,0
410260_2004,410260,2004,1,9714,Barracão,Barracão,10.2944204241301
410260_2005,410260,2005,1,9753,Barracão,Barracão,10.2532554085922
410260_2006,410260,2006,2,9790,Barracão,Barracão,20.4290091930541
410260_2007,410260,2007,2,9825,Barracão,Barracão,20.3562340966921
410260_2008,410260,2008,0,9860,Barracão,Barracão,0
410260_2009,410260,2009,1,9895,Barracão,Barracão,10.1061141990904
410260_2010,410260,2010,0,9930,Barracão,Barracão,0
410260_2011,410260,2011,1,9967,Barracão,Barracão,10.0331092605598
410260_2012,410260,2012,1,10005,Barracão,Barracão,9.99500249875062
410260_2013,410260,2013,0,10043,Barracão,Barracão,0
410260_2014,410260,2014,0,10082,Barracão,Barracão,0
410260_2015,410260,2015,0,10123,Barracão,Barracão,0
410260_2016,410260,2016,1,10161,Barracão,Barracão,9.84155102844208
410260_2017,410260,2017,0,10199,Barracão,Barracão,0
410260_2018,410260,2018,0,10238,Barracão,Barracão,0
410260_2019,410260,2019,1,10275,Barracão,Barracão,9.7323600973236
410260_2020,410260,2020,0,10312,Barracão,Barracão,0
410260_2021,410260,2021,0,10347,Barracão,Barracão,0
410270_2001,410270,2001,0,2783,Barra do Jacaré,Barra do Jacaré,0
410270_2002,410270,2002,1,2783,Barra do Jacaré,Barra do Jacaré,35.9324469996407
410270_2003,410270,2003,1,2783,Barra do Jacaré,Barra do Jacaré,35.9324469996407
410270_2004,410270,2004,0,2783,Barra do Jacaré,Barra do Jacaré,0
410270_2005,410270,2005,2,2782,Barra do Jacaré,Barra do Jacaré,71.8907260963336
410270_2006,410270,2006,2,2782,Barra do Jacaré,Barra do Jacaré,71.8907260963336
410270_2007,410270,2007,0,2782,Barra do Jacaré,Barra do Jacaré,0
410270_2008,410270,2008,0,2782,Barra do Jacaré,Barra do Jacaré,0
410270_2009,410270,2009,1,2782,Barra do Jacaré,Barra do Jacaré,35.9453630481668
410270_2010,410270,2010,0,2782,Barra do Jacaré,Barra do Jacaré,0
410270_2011,410270,2011,0,2782,Barra do Jacaré,Barra do Jacaré,0
410270_2012,410270,2012,0,2782,Barra do Jacaré,Barra do Jacaré,0
410270_2013,410270,2013,0,2782,Barra do Jacaré,Barra do Jacaré,0
410270_2014,410270,2014,0,2782,Barra do Jacaré,Barra do Jacaré,0
410270_2015,410270,2015,0,2782,Barra do Jacaré,Barra do Jacaré,0
410270_2016,410270,2016,0,2781,Barra do Jacaré,Barra do Jacaré,0
410270_2017,410270,2017,0,2781,Barra do Jacaré,Barra do Jacaré,0
410270_2018,410270,2018,1,2781,Barra do Jacaré,Barra do Jacaré,35.9582883854729
410270_2019,410270,2019,0,2781,Barra do Jacaré,Barra do Jacaré,0
410270_2020,410270,2020,0,2781,Barra do Jacaré,Barra do Jacaré,0
410270_2021,410270,2021,1,2781,Barra do Jacaré,Barra do Jacaré,35.9582883854729
410275_2001,410275,2001,0,4529,Bela Vista da Caroba,Bela Vista da Caroba,0
